 6543;0553801945;8 
 6543;0609608339;8 
 6543;060980619X;7 
 6543;0618012710;10 
 6543;0618219153;8 
 6543;0618246940;5 
 6543;0670030643;7 
 6543;0670031208;8 
 6543;067088796X;7 
 6543;0671042297;9 
 6543;0671042831;8 
 6543;0679729771;9 
 6543;067976397X;7 
 6543;0684844826;7 
 6543;0684872536;7 
 6543;0688021174;10 
 6543;0740704567;8 
 6543;0740713949;10 
 6543;0743235150;8 
 6543;0743243315;5 
 6543;0743243412;5 
 6543;0749395990;8 
 6543;0751501220;7 
 6543;0767905385;7 
 6543;0789305186;5 
 6543;0789480646;9 
 6543;0790009072;9 
 6543;0792265289;6 
 6543;0802135161;6 
 6543;0805062971;8 
 6543;0812561864;6 
 6543;0812970802;9 
 6543;0836218051;10 
 6543;0836268237;8 
 6543;0836282868;9 
 6543;0872860175;10 
 6543;0879804211;6 
 6543;0932379435;9 
 6543;1400031346;6 
 6543;1400031354;7 
 6543;1400031362;8 
 6543;140004832X;8 
 6543;1401300065;7 
 6543;1558746927;7 
 6543;1563898586;8 
 6543;1565123352;9 
 6543;1570089949;8 
 6543;1570629137;5 
 6543;1573222127;8 
 6543;1573225789;9 
 6543;1841954608;6 
 6543;1850514496;7 
 6543;1878067125;6 
 6545;0884046818;5 
 6548;9589503357;5 
 6555;0968288308;10 
 6556;0316198951;8 
 6563;0060085444;6 
 6563;0060185287;8 
 6563;0060193751;6 
 6563;0060199652;8 
 6563;0060915544;9 
 6563;0060987103;8 
 6563;0060987529;8 
 6563;0061097101;10 
 6563;0140286276;8 
 6563;0312171838;5 
 6563;0312278586;7 
 6563;0316693324;5 
 6563;0345438817;9 
 6563;0345450698;9 
 6563;0375412530;6 
 6563;0375508716;8 
 6563;0380796104;8 
 6563;0385335830;7 
 6563;0385413041;8 
 6563;0385484518;10 
 6563;0385499825;5 
 6563;0425155722;8 
 6563;0425186326;7 
 6563;0439139600;9 
 6563;043935806X;10 
 6563;0440211727;10 
 6563;0440213525;9 
 6563;0440224594;9 
 6563;0440226430;9 
 6563;0446513067;9 
 6563;0446600474;7 
 6563;0446610674;9 
 6563;0446613266;9 
 6563;0446675059;8 
 6563;0451188489;5 
 6563;0552998001;8 
 6563;0553472704;9 
 6563;059035342X;8 
 6563;0618045996;9 
 6563;0670032379;9 
 6563;0671021001;2 
 6563;0671693816;7 
 6563;0671727583;8 
 6563;0671779664;7 
 6563;0679751602;9 
 6563;0684872153;1 
 6563;0688180639;5 
 6563;069452526X;8 
 6563;0696218364;9 
 6563;0743249275;3 
 6563;0743418174;9 
 6563;0767900383;3 
 6563;0786868716;10 
 6563;0786881852;8 
 6563;0787123730;4 
 6563;0804114609;10 
 6563;0808514121;7 
 6563;0812967240;7 
 6563;0836270320;5 
 6563;1400031346;8 
 6563;1402511787;8 
 6563;1558008764;9 
 6563;1558745017;5 
 6563;1558746226;5 
 6563;1559273909;8 
 6563;1565075315;5 
 6563;1565115430;8 
 6563;1574533525;5 
 6564;000638384X;10 
 6564;0006482023;8 
 6564;0006482031;5 
 6564;0006499694;8 
 6564;0006510019;8 
 6564;0061059064;10 
 6564;0261102737;10 
 6564;0261103253;10 
 6564;0261103628;10 
 6564;0312980388;10 
 6564;0330331973;10 
 6564;0330344153;9 
 6564;0340209178;10 
 6564;0441132448;4 
 6564;0553212419;10 
 6564;0553212427;10 
 6564;0553288105;9 
 6564;0553812165;10 
 6564;0553813323;7 
 6564;0575046910;5 
 6564;0586025324;9 
 6564;0586025944;9 
 6564;0586062009;10 
 6564;0586068953;8 
 6564;0586072691;10 
 6564;0586072705;8 
 6564;0586200967;5 
 6564;0586204334;9 
 6564;058621089X;9 
 6564;0671037285;8 
 6564;0671037293;8 
 6564;0671037307;8 
 6564;0722119577;10 
 6564;0749301864;9 
 6564;0749314540;10 
 6564;0749317442;8 
 6564;0752801716;8 
 6564;075284332X;8 
 6564;0864423705;9 
 6564;089281859X;7 
 6564;0946626820;5 
 6564;9724110729;8 
 6564;9724115380;8 
 6564;9770104987002;7 
 6566;0312950489;8 
 6566;0312983271;8 
 6566;031298328X;6 
 6566;0312983301;8 
 6566;0380802929;3 
 6566;0380804697;7 
 6566;0449223043;8 
 6566;0451181379;8 
 6566;0451205626;7 
 6566;0451208765;5 
 6566;0553284118;8 
 6566;1400034779;9 
 6568;0140060898;9 
 6568;0679746048;9 
 6574;0679771476;8 
 6574;0684826127;8 
 6575;006000438X;9 
 6575;0060081961;8 
 6575;0060194995;9 
 6575;0060198133;8 
 6575;0060502258;8 
 6575;0060914440;6 
 6575;0060920335;4 
 6575;0060926317;2 
 6575;0060928336;8 
 6575;0060929790;8 
 6575;0060934417;9 
 6575;0060958294;8 
 6575;0060972122;3 
 6575;0060976241;8 
 6575;0060987103;9 
 6575;0062507583;6 
 6575;0062512234;7 
 6575;0064431290;8 
 6575;0140011722;8 
 6575;0140030395;8 
 6575;0140040188;9 
 6575;0140046860;9 
 6575;0140119795;7 
 6575;014018869X;8 
 6575;0140248927;8 
 6575;014028009X;4 
 6575;0140284621;8 
 6575;0140286276;7 
 6575;0140293248;8 
 6575;014029628X;7 
 6575;0140298479;6 
 6575;0140309594;8 
 6575;0140439072;7 
 6575;0141000198;4 
 6575;0142001740;8 
 6575;0152022341;6 
 6575;0156006391;9 
 6575;0156007754;8 
 6575;015602943X;10 
 6575;015640057X;7 
 6575;0312144075;9 
 6575;0312150601;8 
 6575;0312169655;8 
 6575;0312195516;8 
 6575;0312198647;8 
 6575;0312243022;7 
 6575;0312252803;7 
 6575;0312261594;2 
 6575;0312265867;9 
 6575;0312282990;9 
 6575;0312966970;9 
 6575;0312971362;6 
 6575;0312980140;9 
 6575;0312986343;5 
 6575;0312989393;6 
 6575;0312990456;9 
 6575;0316776963;8 
 6575;0316777722;9 
 6575;0316779423;5 
 6575;0330297538;8 
 6575;0330305336;6 
 6575;0345366239;9 
 6575;034536676X;7 
 6575;0345389247;8 
 6575;0345391802;8 
 6575;0345413350;5 
 6575;0345416260;8 
 6575;0345423135;7 
 6575;0345433491;8 
 6575;034543630X;8 
 6575;0373250126;5 
 6575;0374121230;6 
 6575;037541309X;9 
 6575;0375421815;8 
 6575;037542217X;9 
 6575;0375422412;7 
 6575;0375501347;6 
 6575;0375501959;9 
 6575;0375502238;7 
 6575;037570177X;8 
 6575;0375704248;3 
 6575;037570485X;9 
 6575;0375705856;8 
 6575;0375706410;9 
 6575;0375706771;7 
 6575;0375713549;6 
 6575;0375718990;8 
 6575;0375725784;7 
 6575;0375760911;7 
 6575;0380002930;4 
 6575;0380730200;8 
 6575;038077514X;6 
 6575;0380977788;9 
 6575;0385319401;6 
 6575;038533334X;4 
 6575;0385334931;8 
 6575;0385335482;5 
 6575;0385413017;9 
 6575;0385474547;8 
 6575;0385484518;6 
 6575;038549744X;9 
 6575;0385720106;7 
 6575;0385720408;9 
 6575;0385722206;9 
 6575;0393311031;8 
 6575;0393316580;5 
 6575;0394716310;7 
 6575;0394741714;9 
 6575;0399151648;7 
 6575;042513699X;5 
 6575;0425167720;8 
 6575;0425174344;6 
 6575;0425184943;4 
 6575;044020867X;3 
 6575;0440221099;7 
 6575;0446527785;1 
 6575;0446600660;7 
 6575;0446603422;5 
 6575;0446604666;7 
 6575;0446606812;2 
 6575;0446672211;8 
 6575;0449002985;7 
 6575;0449005410;9 
 6575;0449209105;8 
 6575;0449213447;9 
 6575;0449214370;4 
 6575;0449221393;5 
 6575;0449908747;8 
 6575;0449911004;8 
 6575;0449911438;7 
 6575;0451082028;7 
 6575;0451163966;8 
 6575;0451185560;6 
 6575;0451205235;6 
 6575;0451407261;6 
 6575;0451524381;9 
 6575;0451525116;9 
 6575;0452261848;8 
 6575;0452276756;8 
 6575;0452282152;6 
 6575;0517595753;8 
 6575;0553279912;7 
 6575;0553289691;6 
 6575;0553574663;6 
 6575;060960516X;8 
 6575;0609804138;8 
 6575;0618127046;2 
 6575;0670869902;7 
 6575;0671001795;9 
 6575;0671242954;9 
 6575;0671254308;9 
 6575;0671640488;8 
 6575;0671686151;9 
 6575;0671743058;7 
 6575;0671885332;7 
 6575;0679404864;8 
 6575;0679429220;6 
 6575;0679437452;7 
 6575;0679442405;9 
 6575;0679457526;7 
 6575;0679463135;9 
 6575;0679722181;3 
 6575;0679731148;7 
 6575;0679734589;6 
 6575;0679736042;7 
 6575;0679740074;8 
 6575;0679740775;8 
 6575;0679742409;7 
 6575;0679743839;7 
 6575;0679745203;8 
 6575;0679746048;9 
 6575;0679751602;9 
 6575;067976402X;7 
 6575;0679781587;9 
 6575;0684818442;9 
 6575;0684822652;9 
 6575;068484267X;9 
 6575;0684849135;8 
 6575;0688168248;7 
 6575;068817163X;6 
 6575;0688177026;9 
 6575;0741412780;1 
 6575;0743227441;7 
 6575;0747541604;8 
 6575;0752834010;5 
 6575;0758201931;7 
 6575;0767902025;3 
 6575;0786886323;9 
 6575;080410526X;5 
 6575;0804106304;9 
 6575;080410753X;8 
 6575;0804108293;7 
 6575;0804111359;2 
 6575;0805066128;8 
 6575;0805210288;5 
 6575;0811202208;9 
 6575;0811801802;9 
 6575;0811802981;9 
 6575;0811831620;9 
 6575;081296697X;8 
 6575;0816752087;5 
 6575;0836217012;8 
 6575;0836218310;10 
 6575;0836218515;9 
 6575;0836218655;8 
 6575;0836218817;8 
 6575;0836220676;8 
 6575;0836246047;7 
 6575;0843133805;5 
 6575;0843733756;10 
 6575;0871133741;8 
 6575;0877017883;9 
 6575;0880707232;6 
 6575;0890876517;6 
 6575;0890876789;7 
 6575;0890877033;7 
 6575;0894808249;6 
 6575;0912365307;6 
 6575;0915230151;6 
 6575;0933377444;8 
 6575;0970038704;6 
 6575;1400031346;9 
 6575;1400031354;9 
 6575;1400034779;9 
 6575;1404306781;8 
 6575;1550171631;6 
 6575;1566198798;8 
 6575;1567313736;6 
 6575;156833186X;5 
 6575;1571430148;8 
 6575;1573223425;6 
 6575;1573229725;8 
 6575;1580291023;6 
 6575;185828869X;8 
 6575;1864503157;8 
 6575;1885171080;6 
 6575;B00005Y0HR;10 
 6577;0061009482;9 
 6577;0316782475;7 
 6577;0345441265;7 
 6577;0373243820;5 
 6577;0425181464;5 
 6577;0425182878;7 
 6577;0440224705;7 
 6577;0446527785;7 
 6577;0449003795;5 
 6577;067976402X;9 
 6577;068484267X;10 
 6577;0743237188;9 
 6577;074343627X;10 
 6577;1573225487;5 
 6577;1573227528;5 
 6582;0060198184;7 
 6582;0140115773;4 
 6582;0316777722;5 
 6582;0786865539;4 
 6582;0804119430;6 
 6592;0440222656;8 
 6597;0192833170;5 
 6597;0452282063;6 
 6597;0671622021;7 
 6599;0441000150;9 
 6599;0671878662;10 
 6601;0070064547;8 
 6603;9721049263;10 
 6603;972104959X;10 
 6603;9721049948;10 
 6603;9724722678;5 
 6604;0380808641;9 
 6604;044022392X;8 
 6604;0446605913;10 
 6604;0451410025;10 
 6604;0553213806;9 
 6604;0553254642;8 
 6604;0897331222;3 
 6604;1557736022;5 
 6606;8804506946;9 
 6608;0385722109;4 
 6611;0060652934;9 
 6611;0094717907;8 
 6611;0192854496;10 
 6611;0312192037;10 
 6611;0316299235;8 
 6611;0345369947;10 
 6611;0345404319;10 
 6611;0375411992;10 
 6611;0385188579;10 
 6611;0394587863;10 
 6611;0440136482;10 
 6611;0440204887;9 
 6611;0517150646;10 
 6611;0671632949;10 
 6611;0679412956;10 
 6611;0679433015;9 
 6611;0679732411;8 
 6611;0767900057;10 
 6611;0802151078;10 
 6611;0812504321;10 
 6611;0842329129;9 
 6611;0842329218;9 
 6611;0875428266;10 
 6611;0877283478;10 
 6611;0877286868;10 
 6611;0892540257;10 
 6611;0892812125;10 
 6611;0947782753;9 
 6611;12231868;7 
 6611;1565302095;10 
 6611;1567180892;8 
 6611;1568360266;8 
 6611;1842152130;10 
 6611;1898307148;10 
 6611;1931166196;9 
 6611;9732807717;7 
 6611;9733200689;8 
 6611;9733200697;8 
 6611;97332700;8 
 6611;97339680097;6 
 6611;9735620804;8 
 6611;973930754X;10 
 6611;9739566243;9 
 6611;9739680054;7 
 6618;8489669759;6 
 6625;8804408790;10 
 6629;0843947888;8 
 6635;0312050631;8 
 6637;014029628X;10 
 6637;0142001740;10 
 6637;0743206045;8 
 6648;006097141X;8 
 6651;0380974487;7 
 6652;080410753X;7 
 6654;325706277X;4 
 6655;0517703491;7 
 6656;8420654191;9 
 6657;0739412930;7 
 6657;0739413031;7 
 6657;0739413279;7 
 6661;059042382;5 
 6662;0373970196;6 
 6662;0375509089;6 
 6662;0380016974;7 
 6662;0380802325;6 
 6662;0380809087;7 
 6662;0380814803;10 
 6662;0425173356;6 
 6662;0425181685;8 
 6662;0425188361;8 
 6662;0441009077;7 
 6662;0441090435;8 
 6662;0449005844;8 
 6662;0515129224;7 
 6662;0515130923;8 
 6662;0553563734;8 
 6662;055357762X;8 
 6662;0553801813;8 
 6662;0609805509;8 
 6662;0671025945;8 
 6662;0743435583;10 
 6662;0821749889;10 
 6662;0821767240;7 
 6662;0886778166;9 
 6667;0671035460;6 
 6670;006101351X;8 
 6671;0373710488;5 
 6671;0373790899;4 
 6671;0451167538;5 
 6671;0451212169;5 
 6671;0553586203;5 
 6671;0671020293;5 
 6671;0743411269;4 
 6671;0743477448;5 
 6673;0974087203;8 
 6678;0385259379;9 
 6678;0679311270;9 
 6679;0312195516;10 
 6679;0425162443;7 
 6679;0446672211;9 
 6679;0671042858;10 
 6679;0684801221;8 
 6679;1573221597;8 
 6680;0064472272;6 
 6680;0345413369;7 
 6680;0375703764;10 
 6680;0441005489;6 
 6682;0060955775;10 
 6682;0440224748;8 
 6684;8440221754;6 
 6689;0064407667;2 
 6689;0140446745;10 
 6689;0451628047;10 
 6689;0486285537;10 
 6689;0618126988;8 
 6689;0679729917;10 
 6689;0805210555;9 
 6694;8872545838;7 
 6697;0670878073;8 
 6698;0440114330;8 
 6700;0061059323;8 
 6700;0064400557;9 
 6700;0764228072;8 
 6703;8477867143;8 
 6704;0142001740;10 
 6710;0553560220;7 
 6712;3423130148;8 
 6712;98OISBN349917;8 
 6715;8472235306;8 
 6724;8483102307;6 
 6731;0060965819;8 
 6731;019283097X;7 
 6731;0385044011;7 
 6731;0446357928;7 
 6731;0446373559;7 
 6731;0451525892;7 
 6731;0451619943;10 
 6731;0486270734;7 
 6731;0671474308;2 
 6731;0679603301;10 
 6731;0831705183;8 
 6731;0876544766;8 
 6731;0883657147;8 
 6731;1888054069;10 
 6731;5553531144;7 
 6735;0140505865;9 
 6737;0312130279;8 
 6741;0312965338;6 
 6741;0847813754;10 
 6745;9176438600;2 
 6746;0399147837;7 
 6746;0679410341;7 
 6761;051511331X;9 
 6763;0312265840;9 
 6763;0399147195;9 
 6763;0743206029;6 
 6764;0375727345;8 
 6764;0446604658;9 
 6764;067102700XSS;8 
 6766;038080025X;6 
 6766;0515136263;8 
 6768;0385503822;10 
 6769;0380721643;5 
 6769;0380723638;8 
 6769;0380725827;8 
 6769;0380725835;9 
 6769;0425157784;8 
 6769;0425178951;7 
 6769;0425183750;7 
 6769;055357924X;8 
 6770;0751511889;7 
 6772;0006485138;7 
 6772;0060173289;7 
 6772;0061031569;6 
 6772;0061044490;6 
 6772;0099800403;7 
 6772;0312958358;5 
 6772;0345448804;5 
 6772;0440206154;8 
 6772;0440220696;8 
 6772;0440224721;7 
 6772;0440236983;3 
 6772;0440241413;6 
 6772;0446604844;7 
 6772;0446605239;5 
 6772;0449902803;5 
 6772;0451204514;8 
 6772;0553279378;6 
 6772;0553575104;7 
 6772;0553840398;6 
 6772;0670867497;6 
 6772;0679312269;8 
 6772;0684836491;6 
 6772;0684872153;8 
 6772;0743437802;8 
 6772;0753817160;5 
 6772;0771099940;7 
 6772;0786012676;7 
 6772;0804105820;7 
 6772;1857990889;7 
 6778;0316666343;8 
 6781;0312983387;10 
 6781;0345401964;9 
 6781;0380817691;7 
 6781;055337396X;8 
 6781;0553582526;8 
 6781;0684859734;10 
 6782;006104055X;5 
 6786;0676973604;8 
 6787;0451173139;8 
 6787;0671011375;7 
 6788;0671038567;10 
 6789;0060502258;7 
 6789;0345387651;7 
 6789;0375700757;10 
 6789;0380804743;6 
 6789;0440226430;3 
 6789;0446365386;9 
 6789;0553278118;5 
 6789;0743225325;8 
 6792;1930722109;8 
 6795;0446359866;8 
 6797;0399148450;7 
 6797;0446527017;8 
 6798;0441790348;7 
 6800;0451201515;10 
 6801;0440224853;10 
 6803;0671727796;9 
 6808;346203040;8 
 6810;0440194253;7 
 6815;0385504209;10 
 6815;0446523372;8 
 6820;0743456378;8 
 6822;0439043999;6 
 6824;0380718340;9 
 6829;O571200338;8 
 6831;0440229464;8 
 6832;0064440257;10 
 6840;0061057649;7 
 6840;0064472272;6 
 6840;0312979479;9 
 6840;0425100650;8 
 6840;0425130223;7 
 6840;0440202086;7 
 6840;0689845936;6 
 6851;8804454636;7 
 6853;0440509238;9 
 6854;0373218036;8 
 6854;0451185277;9 
 6855;2070725804;8 
 6858;0671047329;10 
 6865;0061056219;9 
 6865;0312860374;8 
 6865;0380762595;10 
 6865;0380812975;10 
 6865;0399217797;8 
 6865;0451451155;9 
 6865;0451453328;9 
 6865;1558747575;8 
 6866;0061094609;5 
 6866;0380790890;5 
 6866;0440225701;7 
 6866;074347628X;6 
 6867;0486273776;6 
 6868;22.40.27.39;7 
 6869;0679427279;9 
 6871;0140113428;5 
 6871;034538184X;4 
 6871;0440211727;4 
 6871;0446341991;2 
 6871;0449211886;5 
 6871;0553261509;7 
 6872;0671027344;7 
 6873;0590466194;6 
 6873;0811827631;10 
 6877;8846200012;8 
 6883;009942254;8 
 6883;0140068767;6 
 6883;0749313528;6 
 6883;0860680495;9 
 6884;0312924585;7 
 6884;0380789035;8 
 6884;0671024248;8 
 6884;0743235150;8 
 6889;8408037404;9 
 6889;8422628066;5 
 6889;8422643758;4 
 6889;8422644398;10 
 6889;8432065617;8 
 6889;8478884831;8 
 6889;848300268X;3 
 6891;2867448999;2 
 6892;0312951426;6 
 6893;0345378482;6 
 6893;038073186X;9 
 6893;0515104191;9 
 6894;0140177396;10 
 6894;0140373373;9 
 6894;0451628039;10 
 6894;048627084X;9 
 6894;051718608X;5 
 6894;0760700435;8 
 6894;0802713823;3 
 6894;1570624380;10 
 6900;0316284955;10 
 6900;0451167317;9 
 6900;0671894455;7 
 6906;0446604844;9 
 6906;0446607657;5 
 6906;0446608653;7 
 6906;0446611662;7 
 6910;0609804618;9 
 6912;0446523569;10 
 6914;0892811706;10 
 6917;039915079X;7 
 6924;0060934417;7 
 6929;0140051317;10 
 6931;0517463008;6 
 6931;081120457X;9 
 6931;0910395039;7 
 6940;0553212923;10 
 6941;0345354613;9 
 6941;0967231434;9 
 6944;0767905385;10 
 6946;006099486;7 
 6950;038532748X;5 
 6958;0140430725;5 
 6958;0345356640;5 
 6958;0380713802;9 
 6958;0449911004;7 
 6958;0671034006;7 
 6958;0671319825;5 
 6958;067187747X;5 
 6958;0812513401;7 
 6958;0940685590;5 
 6965;0689710879;10 
 6966;0843948302;9 
 6967;0375505148;7 
 6967;1573229105;9 
 6968;0425121259;5 
 6968;0671731424;5 
 6969;034068948X;9 
 6975;0440226104;8 
 6988;0061099570;8 
 6988;0385333919;9 
 6988;0449001245;8 
 6989;0936552034;10 
 6990;0064408639;10 
 6990;0375750002;10 
 6991;0446605239;9 
 6998;8817106100;10 
 7000;0679801111;10 
 7000;0679889175;9 
 7002;0871236575;7 
 7007;1410729435;10 
 7010;0743434021;7 
 7020;0006550169;8 
 7021;0440164125;8 
 7021;0515116297;7 
 7021;0812550765;7 
 7026;0888011091;7 
 7031;0373250134;6 
 7033;0060928336;9 
 7033;0373153260;5 
 7033;0425147584;5 
 7035;068480154X;8 
 7035;1573221082;7 
 7037;0671510053;8 
 7050;0770104274;7 
 7050;0812515609;8 
 7053;0553580930;7 
 7053;0684819066;7 
 7055;1558216847;7 
 7056;0449003787;5 
 7056;0590313185;7 
 7056;0590462253;9 
 7056;0671024094;7 
 7056;0747532745;9 
 7056;155874262X;8 
 7058;073291180X;10 
 7058;0958214980;5 
 7060;0373691580;8 
 7060;0849917050;9 
 7060;0849917069;8 
 7060;0849942357;10 
 7060;0890819696;8 
 7060;1556618409;9 
 7060;1556618638;8 
 7064;0385249683;8 
 7065;0375406182;9 
 7071;0060975849;10 
 7071;0805063889;9 
 7072;0439051630;6 
 7072;0439160200;6 
 7072;0439160219;9 
 7072;0439172187;6 
 7072;0439262348;6 
 7072;059035342X;7 
 7072;059043411X;8 
 7072;0590978802;4 
 7078;0375726403;8 
 7079;0345301110;9 
 7079;0345394658;7 
 7079;0385658125;8 
 7079;0393308189;8 
 7079;0553375407;10 
 7079;068485287X;6 
 7082;0061009059;8 
 7082;0140067477;8 
 7082;0140367462;7 
 7082;0140450181;8 
 7082;014045022X;9 
 7082;0312966091;8 
 7082;0312966970;5 
 7082;0385319959;6 
 7082;0385324138;8 
 7082;0440217563;5 
 7082;044022425X;5 
 7082;0451521293;9 
 7082;0525934960;6 
 7082;0671001795;8 
 7082;0684833395;9 
 7082;0764221396;7 
 7082;0764221566;7 
 7082;0764221612;7 
 7082;0764221760;6 
 7082;0764222473;6 
 7082;076422400X;6 
 7082;0764225553;5 
 7082;0771065175;7 
 7082;1556619510;7 
 7084;0140042393;10 
 7084;0141000198;10 
 7088;0446611778;5 
 7097;9728436408;5 
 7105;0006372570;5 
 7105;0006548717;3 
 7105;0007680376;6 
 7105;007680392;9 
 7105;0099255189;5 
 7105;0099307308;6 
 7105;0099422794;6 
 7105;0099457881;7 
 7105;0099532816;7 
 7105;0140063838;7 
 7105;0140071814;5 
 7105;0140120831;10 
 7105;014012389X;8 
 7105;014014305X;6 
 7105;0140258418;9 
 7105;0140267239;7 
 7105;0142001740;7 
 7105;0224063782;7 
 7105;0330248960;6 
 7105;0330367358;4 
 7105;034060977X;5 
 7105;034082607X;8 
 7105;0349102155;6 
 7105;0349114242;5 
 7105;0349116156;7 
 7105;038540817X;9 
 7105;0385408188;7 
 7105;0385601727;8 
 7105;0385603649;7 
 7105;0385607741;8 
 7105;0439968437;10 
 7105;0552996009;10 
 7105;0552997803;8 
 7105;0552997862;8 
 7105;0552998001;10 
 7105;0552998060;8 
 7105;0552998486;10 
 7105;0566074184;8 
 7105;0586064303;9 
 7105;0749385359;7 
 7105;0749398086;9 
 7105;075153157X;4 
 7105;0752826867;8 
 7105;0752849190;6 
 7105;0954130324;8 
 7105;0962500631;7 
 7105;0971880107;6 
 7105;1857021037;3 
 7105;1857988132;9 
 7105;1860468187;6 
 7105;1860498809;8 
 7105;186049935X;5 
 7105;223944765;5 
 7105;897944776;5 
 7106;0099244721;9 
 7107;0060928336;8 
 7107;0471293334;7 
 7107;0714530387;10 
 7108;1591092744;5 
 7112;3442540356;10 
 7119;0671447483;8 
 7119;067976402X;9 
 7125;0060086386;8 
 7125;0060096195;8 
 7125;0060393149;8 
